Gender,Education_Level,Income_Category,Divorced,Married,Single,Unknown,Card_Category,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Avg_Trans_Value,Activity_Ratio,Attrition_Flag
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,0.50336774,0.13567362,1.40730526,-0.33908551,-0.44683022,-0.62123792,-1.42685834,-0.45986307,1.29847510,0.73115175,0.55996557,-0.22051276,-0.99715138,0.72301744,0.22705292,1.00000000
1.05995352,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,-0.26654694,-0.37892068,-1.80951046,0.73586174,0.52808082,0.50531032,0.81009668,0.41329739,-0.13215490,1.93659314,1.36953401,-0.00752532,-0.42402074,1.47650114,1.18205822,0.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.78922654,0.50336774,-0.63621783,-1.80951046,0.73586174,-0.44683022,0.11247339,-0.05621722,0.11855209,0.49103620,2.16058969,1.71040494,-0.04809436,-0.53284301,1.37330654,1.69639224,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.70803318,-1.03646162,0.00702505,-1.80951046,0.73586174,0.52808082,-0.17546846,-0.40716025,-0.12953789,-0.24053596,2.16058969,0.85822763,0.15982195,-0.54009783,2.49440764,0.51771012,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.58326154,-0.26654694,1.16486223,-1.16614732,-0.33908551,-0.44683022,0.49671918,-0.02063209,0.49843988,1.44478953,2.16058969,1.36953401,0.30688470,-0.63441046,1.76626981,0.28156194,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.29013997,-0.26654694,0.13567362,-1.16614732,0.73586174,-1.90919677,1.10003911,0.21005773,1.07519372,0.31762650,2.16058969,1.62518721,-0.34729100,-0.69244901,1.46582460,1.00328877,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,8.73766621,1.20711975,0.50336774,1.29351081,-1.16614732,0.73586174,-0.44683022,2.21068681,-1.42685834,2.20679279,0.73489358,2.06657359,1.19909855,-0.36250438,-0.99715138,1.86125080,0.12782974,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-2.03694297,-1.03646162,-2.37297361,-1.80951046,0.73586174,0.52808082,1.09643637,0.71070373,1.01510943,1.46646574,2.16058969,1.32692515,0.72271732,-0.59813637,1.81999526,4.10734485,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.95574961,-1.03646162,2.25837513,-1.80951046,-0.33908551,-1.42174126,-0.66142230,-1.42685834,-0.50001156,1.63987544,0.70386048,0.30431237,-0.14951695,-0.99715138,1.01831990,-0.64871522,1.00000000
-0.94343381,1.33692130,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,1.27328242,-1.15081214,-1.80951046,-0.33908551,-0.44683022,0.13228844,1.66168570,-0.05547085,-0.72283168,1.97128543,1.49736061,0.25617341,0.03666022,1.37399754,2.06011946,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.53968325,1.27328242,0.13567362,-1.16614732,-1.41403276,0.52808082,-0.18447531,0.68125396,-0.26133570,2.43647623,2.16058969,1.45475174,-0.40814455,-0.04677019,1.66207501,0.87909103,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.70803318,-0.26654694,0.00702505,-1.80951046,-0.33908551,-0.44683022,-0.74026682,-0.08566699,-0.73010394,0.17131207,2.16058969,1.45475174,0.16996421,0.56263454,1.66207501,0.96447697,0.00000000
-0.94343381,-1.63721281,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.04059668,1.27328242,-0.25027210,-1.16614732,0.73586174,-1.42174126,0.03155036,0.47387854,-0.02210607,0.30678839,1.88941163,1.24170742,-0.27629518,-0.30431623,1.56887547,0.98137151,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.95757647,0.50336774,1.42215938,-1.16614732,0.73586174,-1.42174126,-0.24059487,1.28497413,-0.38551914,0.83243654,2.16058969,1.36953401,0.46916085,0.30871591,1.76626981,0.17618471,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.45666304,-0.26654694,1.55080796,-1.16614732,-1.41403276,-0.44683022,-0.78239113,-0.55563614,-0.71916694,-1.71993744,-0.64127519,-1.14438905,-1.22459639,0.15636472,0.52198011,-1.28531326,1.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.53785640,-1.03646162,-1.79405502,-1.80951046,-0.33908551,-0.44683022,-0.57800507,0.30699654,-0.61228889,-2.50570013,-0.01218835,-0.59047380,-0.29657970,0.38489150,1.07228514,0.46839165,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.41491161,1.27328242,-0.76486641,-1.16614732,-0.33908551,0.52808082,-0.80373042,0.77451155,-0.89055946,-0.08880248,-0.24300772,-0.71830040,1.09798090,2.12967528,0.74785332,-0.35667645,1.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,1.27328242,-0.89351498,-1.16614732,-0.33908551,0.52808082,0.28776041,1.29233657,0.14153364,-0.02377384,2.16058969,1.07127195,0.67707716,-0.18823914,2.16741982,1.37052860,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.08234811,1.27328242,1.55080796,-1.16614732,-0.33908551,0.52808082,1.53777169,1.66168570,1.34875724,-0.52232672,2.01060336,2.05127586,-0.08359226,-0.51470596,0.86943009,0.50973216,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,0.08417496,0.50336774,-0.89351498,-1.80951046,-0.33908551,-0.44683022,1.05167929,-0.36543975,1.09180689,0.02499764,2.16058969,1.62518721,0.21560437,-0.79401647,1.46582460,1.88552093,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.45848989,-0.26654694,0.77891650,-1.80951046,0.73586174,0.52808082,1.88668294,0.46528902,1.83233889,0.04125480,2.16058969,1.66779607,0.77849974,-0.73597792,1.41912077,0.64991665,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,-1.03646162,0.00702505,0.12057897,0.73586174,0.52808082,-0.72266883,-1.42685834,-0.56120340,-1.39479426,0.20845460,-0.46264720,0.80385539,-0.99715138,1.33702164,-0.47155935,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.29013997,-0.26654694,-0.63621783,-1.80951046,-0.33908551,-1.42174126,-0.49763632,0.14993113,-0.51427119,0.51271241,2.16058969,1.53996947,-0.37771777,0.08744395,1.56200673,1.54815623,0.00000000
1.05995352,-0.15014576,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,-0.26654694,-1.27946071,-1.80951046,-0.33908551,-0.44683022,-0.55472585,-1.42685834,-0.39341039,0.95707476,1.77515836,0.68779216,1.14362107,-0.99715138,2.18796792,1.38424140,1.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.41491161,2.04319710,-1.02216356,-1.80951046,0.73586174,-1.42174126,0.67768744,0.58186101,0.61127099,0.90830328,2.16058969,2.09388473,-0.61098973,-0.53284301,0.99714762,2.48257247,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.78739968,-1.80637630,0.00702505,-1.80951046,-1.41403276,-1.42174126,-0.22978666,0.98434112,-0.34080202,-0.06712627,2.16058969,2.51997338,-0.02273871,0.14910990,0.64323466,1.76227493,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.78922654,0.50336774,-0.25027210,-1.16614732,-0.33908551,-1.42174126,0.23718352,1.66168570,0.04933056,1.04919866,2.16058969,1.49736061,0.41844955,-0.04677019,1.61154053,1.18410605,0.00000000
1.05995352,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,0.33371825,-0.26654694,1.03621366,-1.16614732,-0.33908551,0.52808082,0.64235290,0.68616226,0.56420034,0.75656979,2.16058969,1.32692515,0.37788052,-0.49656892,1.81999526,0.31173320,0.00000000
-0.94343381,-0.15014576,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.20711975,-1.03646162,1.55080796,0.12057897,-0.33908551,-0.44683022,-0.70659508,0.73647227,-0.78921914,-2.20765221,0.00862702,-0.97395359,-1.53900642,1.29899859,2.09097278,-1.18957750,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.70620633,-1.80637630,2.25837513,-1.16614732,-1.41403276,0.52808082,-0.56941393,-1.42685834,-0.40808536,-0.36517418,2.16058969,2.26432019,0.85963782,-0.99715138,0.84838421,0.33906305,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,-0.66445489,2.04319710,0.00702505,-1.16614732,-1.41403276,-1.42174126,1.57948030,0.78800936,1.48900007,0.76740790,2.16058969,1.92344926,-0.05823662,-0.65617492,1.15673020,1.31550807,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,-0.41491161,2.04319710,-0.37892068,1.40730526,0.73586174,-0.44683022,0.95939379,1.66168570,0.77089585,-1.04797486,0.39579296,-0.33482061,-1.22459639,-0.38049183,1.50057304,-0.21046184,1.00000000
1.05995352,0.59338777,-0.14516420,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-1.78739968,-1.80637630,0.00702505,-1.16614732,-1.41403276,-1.42174126,-0.05671670,0.11066478,-0.06931516,1.23886551,2.16058969,1.66779607,0.14967969,-0.38774664,1.41912077,1.12403656,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.08417496,-0.26654694,0.65026793,-1.80951046,-1.41403276,-0.44683022,-0.66156087,1.00029308,-0.77399040,0.89746517,2.16058969,2.64779998,0.06347049,1.30988082,0.54792896,1.36376513,0.00000000
1.05995352,0.59338777,1.33976292,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.04059668,0.50336774,-0.37892068,-1.80951046,0.73586174,-1.42174126,2.21068681,-0.23046166,2.20679279,-0.07254532,2.16058969,1.66779607,-0.76819474,-0.89558392,1.41912077,1.42574924,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,-0.26654694,0.13567362,0.76394212,0.73586174,1.50299186,2.21068681,1.66168570,2.20679279,0.45310283,2.16058969,0.85822763,1.38703528,-0.66705715,2.49440764,0.44439896,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,0.58326154,-1.03646162,0.65026793,1.40730526,-0.33908551,0.52808082,0.92572205,0.17938089,0.90449342,-0.23511691,1.13774538,0.21909464,1.21968801,-0.67068456,1.92209392,-0.23338746,1.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.45666304,-0.26654694,1.29351081,-1.80951046,0.73586174,-1.42174126,0.33307176,-1.42685834,0.49359438,0.84869370,1.96619723,-0.24960288,1.01177170,-0.99715138,4.67470460,-0.72130479,1.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.20894661,-0.26654694,0.90756508,-1.16614732,0.73586174,0.52808082,-0.01265245,0.37939388,-0.05560929,1.23344646,2.16058969,1.79562267,0.25617341,-0.31157105,1.28424711,0.66391124,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,0.50336774,1.42215938,-1.80951046,0.73586174,-0.44683022,-0.57495660,0.56100076,-0.63790086,0.07376911,2.16058969,2.26432019,1.16897671,0.57714418,0.84838421,0.68949131,0.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,0.70803318,-1.03646162,1.03621366,-1.16614732,-1.41403276,-0.44683022,2.21068681,0.55854661,2.20679279,1.34724657,2.16058969,1.88084040,0.72778845,-0.82666315,1.19845591,0.65115997,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,-0.16536832,1.27328242,0.00702505,-1.16614732,2.34828262,-0.44683022,0.90535273,-1.42685834,1.06536427,0.19840733,2.16058969,1.45475174,-0.27122405,-0.99715138,1.66207501,0.96447697,0.00000000
1.05995352,-1.63721281,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,0.50336774,0.00702505,-1.80951046,-0.33908551,0.52808082,2.21068681,-1.42685834,2.20679279,-2.02882346,0.76538148,-0.37742947,-2.33010262,-0.99715138,2.41608547,-0.40773551,1.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,2.74549815,-1.16354147,-0.26654694,-0.50756926,-1.80951046,0.73586174,-0.44683022,0.57514800,-0.16910798,0.59355027,-0.36517418,2.16058969,1.75301380,0.96106041,-0.68882160,1.32835674,1.61069330,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,5.74158218,-0.29013997,1.27328242,-0.89351498,-1.80951046,-0.33908551,-1.42174126,2.21068681,0.94139355,2.20679279,-0.73908884,2.16058969,1.36953401,0.30688470,-0.79401647,1.76626981,1.64783216,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,-0.26654694,0.65026793,0.76394212,-0.33908551,-0.44683022,-0.64285435,-1.42685834,-0.48146019,-0.35975513,0.97631059,0.26170351,0.59593908,-0.99715138,1.56194398,-0.20536724,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.78739968,-0.26654694,-2.05135217,-1.80951046,0.73586174,-0.44683022,0.26032418,0.37693973,0.21740045,0.24175976,2.16058969,1.36953401,0.14460856,-0.44941260,1.76626981,3.37701787,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.28831311,-0.26654694,-0.76486641,-1.80951046,0.73586174,-0.44683022,-0.29920863,-1.42685834,-0.13812137,0.53438862,2.16058969,2.34953792,-0.06837888,-0.99715138,0.77772159,2.40051327,0.00000000
-0.94343381,0.59338777,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.08417496,0.50336774,0.65026793,-1.80951046,-1.41403276,0.52808082,0.28609761,1.63591716,0.10110826,0.27427408,2.16058969,1.92344926,0.35759600,-0.08667169,1.15673020,0.88742138,0.00000000
1.05995352,-1.63721281,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.33371825,-1.80637630,0.26432220,-1.80951046,0.73586174,-0.44683022,-0.59352456,-1.42685834,-0.43217445,-0.07254532,2.16058969,1.92344926,-0.55520730,-0.99715138,1.15673020,1.13075487,0.00000000
1.05995352,2.08045482,2.08222648,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.45666304,-0.26654694,1.55080796,-1.16614732,0.73586174,-1.42174126,0.66036659,0.54136758,0.59853422,-0.17550733,2.16058969,2.56258225,0.04318597,-0.53647042,0.61095780,0.79693942,0.00000000
1.05995352,-1.63721281,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,0.50336774,-1.02216356,-1.16614732,-0.33908551,1.99044738,-0.45869904,-1.42685834,-0.29746934,-1.47066100,-0.18194929,-0.97395359,-1.53900642,-0.99715138,1.52159378,-0.47155936,1.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.83280482,2.04319710,0.77891650,-1.80951046,-0.33908551,-0.44683022,-0.53504936,0.71438495,-0.61533464,0.17673112,2.16058969,2.34953792,0.72271732,0.57714418,0.77772159,1.08756581,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.16536832,2.04319710,-1.40810929,-1.80951046,0.73586174,0.52808082,2.21068681,0.27141141,2.20679279,-0.03461195,2.16058969,1.49736061,0.75314410,-0.80127128,1.61154053,2.40051324,0.00000000
1.05995352,-1.63721281,1.33976292,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.29013997,1.27328242,0.00702505,-1.80951046,0.73586174,-1.42174126,2.21068681,0.44810999,2.20679279,-0.14299301,2.16058969,1.36953401,0.46916085,-0.77950683,1.76626981,0.90065314,0.00000000
1.05995352,1.33692130,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.95757647,0.50336774,1.03621366,-1.16614732,2.34828262,0.52808082,-0.50802883,0.15606650,-0.52534664,0.58857915,2.16058969,2.39214679,-0.67184328,0.11283581,0.74326626,0.96447699,0.00000000
-0.94343381,-0.89367928,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-1.03876982,-0.26654694,-1.15081214,-1.16614732,-1.41403276,-0.44683022,-0.65712673,1.66168570,-0.84418104,0.26885502,2.16058969,2.43475565,0.59593908,1.91203074,0.70937577,2.99620239,0.00000000
1.05995352,2.08045482,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.04059668,0.50336774,-0.63621783,-1.16614732,-0.33908551,-0.44683022,1.83998593,0.04317573,1.83330799,0.17131207,2.16058969,1.66779607,-0.39800229,-0.79038906,1.41912077,1.65933324,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.66445489,-0.26654694,-0.50756926,-1.16614732,2.34828262,0.52808082,-0.27786934,0.67511859,-0.35395412,0.21466449,2.16058969,1.11388082,1.39210641,0.05842468,2.10633418,1.07217969,0.00000000
-0.94343381,2.08045482,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.20894661,-0.26654694,0.00702505,-1.80951046,-0.33908551,-0.44683022,0.16512878,0.59535882,0.09764719,-0.13215490,2.16058969,1.92344926,0.50465875,-0.33696292,1.15673020,1.31550807,0.00000000
1.05995352,-0.89367928,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.83280482,-0.26654694,1.67945654,-1.16614732,0.73586174,-0.44683022,-0.51828277,1.33651122,-0.66877366,-0.20260259,2.16058969,2.22171132,0.21560437,0.97615918,0.88462145,0.54831953,0.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.91399818,0.50336774,-0.89351498,-1.16614732,-0.33908551,-0.44683022,-0.65546393,0.01372597,-0.65659067,0.59941726,2.16058969,2.22171132,0.77849974,0.35224482,0.88462145,2.44012806,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,8.73766621,0.20894661,1.27328242,0.13567362,0.76394212,0.73586174,1.50299186,1.12304120,-1.42685834,1.28285833,0.40975040,1.72658916,0.26170351,-0.06837888,-0.99715138,2.88795163,0.00970688,1.00000000
1.05995352,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.66445489,0.50336774,0.00702505,-1.16614732,0.73586174,-0.44683022,0.14365092,0.68738933,0.06580528,0.52355051,2.16058969,1.32692515,0.05332823,-0.29706142,1.81999526,0.86874122,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.95757647,-0.26654694,0.77891650,-1.80951046,-1.41403276,0.52808082,2.21068681,0.13520625,2.20679279,-0.04545005,2.16058969,2.05127586,-0.08359226,-0.81215351,1.03598409,0.89609430,0.00000000
1.05995352,-0.89367928,-0.14516420,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,0.33371825,-0.26654694,0.00702505,-1.16614732,-1.41403276,-1.42174126,-0.63384750,1.21134972,-0.77011399,0.69154116,2.16058969,1.53996947,-0.24079728,1.36066455,1.56200673,1.02830081,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,1.83097797,-1.03646162,2.19405084,-1.80951046,-1.41403276,-0.44683022,-0.23907063,-0.71392863,-0.15847250,-0.91249854,0.04285674,0.00605032,-0.78847926,-0.65617492,0.21714607,-0.78586162,1.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,-0.66445489,0.50336774,-0.12162353,-1.16614732,0.73586174,-0.44683022,2.21068681,0.04931110,2.20679279,1.04377961,2.16058969,2.00866700,-0.40814455,-0.87019206,1.07551406,1.48145005,0.00000000
1.05995352,-1.63721281,2.08222648,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.70803318,-0.26654694,0.77891650,-1.80951046,-1.41403276,0.52808082,2.21068681,0.10943770,2.20679279,0.22550260,2.16058969,1.41214288,0.56551231,-0.86293724,1.71364080,0.48579821,0.00000000
1.05995352,0.59338777,2.08222648,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,-0.29013997,0.50336774,0.39297078,-1.16614732,0.73586174,-1.42174126,2.21068681,1.17821874,2.20679279,0.26885502,2.16058969,1.79562267,-0.77326587,-0.77225201,1.28424711,0.95711269,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,2.74549815,-1.66262804,0.50336774,0.00702505,-1.16614732,0.73586174,0.52808082,1.62285172,-0.23536995,1.64779427,0.05209290,2.16058969,1.96605813,-0.81890604,-0.81578092,1.11575629,1.34741999,0.00000000
1.05995352,0.59338777,0.59729936,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-1.16354147,-0.26654694,-1.02216356,-1.16614732,2.34828262,-1.42174126,-0.07389898,-0.20714726,-0.05062534,0.61025536,2.16058969,1.88084040,0.72778845,-0.50745115,1.19845591,2.27742443,0.00000000
-0.94343381,0.59338777,-0.14516420,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,0.70803318,0.50336774,1.16486223,-1.80951046,-1.41403276,-0.44683022,0.95897809,-0.21819093,0.98257531,0.43142661,2.16058969,0.94344536,-0.31179309,-0.75411497,2.35910233,0.02626659,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,0.58326154,0.50336774,1.29351081,0.76394212,2.34828262,-0.44683022,-0.60225427,-1.42685834,-0.44089636,-1.13467971,-0.30869178,-1.10178019,-1.57450433,-0.99715138,1.49172157,-1.22079568,1.00000000
1.05995352,-1.63721281,1.33976292,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-0.41491161,1.27328242,0.00702505,-1.16614732,0.73586174,-0.44683022,1.58668578,-1.42685834,1.74608885,1.17925593,1.80337475,-0.07916742,0.23588889,-0.99715138,3.83826619,-0.18435208,1.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,1.07733583,-0.79850522,-0.28260779,2.74549815,0.95757647,-1.03646162,1.03621366,-1.16614732,-0.33908551,0.52808082,0.51584140,0.37693973,0.47268947,0.96791286,2.16058969,2.22171132,0.48944537,-0.53647042,0.88462145,0.86003798,0.00000000
-0.94343381,-1.63721281,-0.88762776,3.54099904,-0.92821195,-0.79850522,-0.28260779,-0.25058588,-1.91217133,-1.80637630,-1.79405502,-1.16614732,-1.41403276,0.52808082,-0.63093760,-1.42685834,-0.46955408,-0.59819346,2.16058969,2.09388473,0.11925291,-0.99715138,0.99714762,3.75822025,0.00000000
-0.94343381,-0.89367928,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,-0.78922654,1.27328242,0.00702505,-1.16614732,-1.41403276,0.52808082,-0.54336337,0.45179121,-0.59401440,-0.57109820,2.16058969,1.49736061,0.75314410,0.40665595,1.61154053,0.99638889,0.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,0.33371825,1.27328242,1.16486223,-1.80951046,0.73586174,-1.42174126,-0.26428979,1.08250700,-0.38634979,0.51813146,2.16058969,1.58257834,-0.15965921,0.24342254,1.51344418,0.40920961,0.00000000
1.05995352,-1.63721281,-0.14516420,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.70620633,-1.03646162,1.42215938,1.40730526,-1.41403276,1.99044738,-0.57467947,0.01495304,-0.57601680,1.54233248,1.96342185,0.04865918,-0.27122405,0.14548250,3.81393483,-0.58155361,1.00000000
-0.94343381,-1.63721281,-0.88762776,-0.28240402,-0.92821195,1.25233484,-0.28260779,-0.25058588,1.95574961,-1.80637630,0.00702505,1.40730526,0.73586174,0.52808082,-0.29131032,-1.42685834,-0.13023011,-1.93669956,1.23257096,-1.05917132,-1.39194366,-0.99715138,6.20466701,-0.91832620,1.00000000
1.05995352,0.59338777,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,-0.29013997,-0.26654694,0.00702505,-1.16614732,-0.33908551,-0.44683022,1.56008095,0.94507477,1.45189732,1.61819923,2.16058969,2.09388473,0.39309391,-0.63078306,0.99714762,1.44315575,0.00000000
-0.94343381,0.59338777,-0.88762776,-0.28240402,-0.92821195,-0.79850522,3.53844579,-0.25058588,-0.41491161,0.50336774,0.13567362,-1.16614732,0.73586174,0.52808082,-0.61264678,0.74138056,-0.69590850,0.42058851,2.16058969,2.43475565,-0.04809436,0.85645468,0.70937577,1.59322801,0.00000000
1.05995352,-0.89367928,1.33976292,-0.28240402,1.07733583,-0.79850522,-0.28260779,-0.25058588,1.20711975,-0.26654694,0.90756508,-1.16614732,-0.33908551,-1.42174126,2.21068681,-0.19733068,2.20679279,0.99500813,2.16058969,1.15648968,-0.15458808,-0.87381947,2.04657649,0.26315692,0.00000000
